Wavelength,W100000.asd,W100001.asd,W100002.asd,W100003.asd,W100004.asd,W100005.asd,W100006.asd,W100007.asd,W100008.asd,W100009.asd,W100010.asd,W100011.asd,W100012.asd,W100013.asd,W100014.asd,W100015.asd,W100016.asd,W100017.asd,W100018.asd,W100019.asd,W100020.asd,W100021.asd,W100022.asd,W100023.asd,W100024.asd,W100025.asd,W100026.asd,W100027.asd,W100028.asd,W100029.asd,W100030.asd,W100031.asd,W100032.asd,W100033.asd,W100034.asd,W100035.asd,W100036.asd,W100037.asd,W100038.asd,W100039.asd,W100040.asd,W100041.asd,W100042.asd,W100043.asd,W100044.asd,W100045.asd,W100046.asd,W100047.asd,W100048.asd,W100049.asd,W100050.asd,W100051.asd,W100052.asd,W100053.asd,W100054.asd,W100055.asd,W100056.asd,W100057.asd,W100058.asd,W100059.asd,W100060.asd,W100061.asd,W100062.asd,W100063.asd,W100064.asd,W100065.asd,W100066.asd,W100067.asd,W100068.asd,W100069.asd,W100070.asd,W100071.asd,W100072.asd,W100073.asd,W100074.asd,W100075.asd,W100076.asd,W100077.asd,W100078.asd,W100079.asd,W100080.asd
742,26190.30411,10240.78011,13281.62113,12647.44044,12913.69539,12846.89694,13394.25215,12269.27336,12228.51474,12398.23917,12044.9576,10432.78711,10634.9749,12379.41558,12931.7576,13779.92787,10801.193,12183.86989,11760.66269,12434.70219,12880.72709,13871.1145,12856.27033,13904.25737,11985.98321,13844.49866,13976.55308,11504.15538,14370.21578,15547.56037,17073.13626,17115.59353,18325.628,15990.20733,17216.29024,15749.90286,17528.4279,19579.57765,18867.64295,19321.95115,20960.46506,21019.97185,18935.15948,21397.44715,21356.19304,21208.6756,18521.1365,16132.19215,16511.07116,18856.47932,18773.05371,19609.65414,21159.22508,18529.54677,18458.1763,21400.60195,21152.47346,20168.51546,22657.78211,20870.34956,20132.79414,17593.48141,18721.28825,19168.32503,16395.30857,18795.74626,21364.57936,17085.68935,19057.23769,20095.04671,20073.18989,23576.79549,23923.0607,25485.03604,24465.36952,21160.30502,30547.60571,29643.7908,25167.18749,25200.77657,22656.37316
743,26462.86722,10563.40333,13723.45961,13060.85793,13353.51825,13267.40128,13837.96245,12638.84544,12636.01168,12827.04298,12426.12192,10737.89805,10948.99585,12759.15392,13341.62381,14200.60234,11128.64865,12555.49351,12129.86784,12826.68197,13275.11923,14272.35717,13221.17919,14304.1934,12327.77837,14259.64985,14430.5497,11856.98522,14795.73224,16006.40471,17574.04692,17678.3153,18922.58115,16457.80196,17726.63994,16210.87915,18023.05129,20162.48642,19433.46585,19891.32258,21577.87438,21613.08624,19457.8179,21969.77588,21922.4626,21798.5144,18940.78034,16502.20372,16849.95503,19271.5178,19186.56172,20023.79247,21623.56441,18926.02932,18837.86606,21851.24933,21675.30001,20678.58022,23211.14895,21358.09909,20620.55883,18094.27499,19213.35718,19622.1669,16800.5875,19275.7487,21865.23127,17476.99795,19521.77493,20578.85819,20568.49728,24171.04971,24540.06568,26149.09719,25111.89994,21715.63244,31363.57395,30397.06625,25828.3681,25840.33304,23283.4224
744,26637.31747,10826.79544,14100.65984,13408.77347,13722.30903,13630.1993,14219.08366,12964.17679,12984.2183,13190.29225,12747.90739,10990.4445,11206.63897,13085.03273,13693.09059,14564.98987,11411.26571,12865.68609,12448.22121,13154.94157,13608.07661,14612.80588,13536.00698,14646.00129,12618.08852,14612.11078,14822.87917,12152.62649,15158.0218,16400.90353,18004.89754,18167.08382,19430.73884,16857.33933,18174.38352,16610.0133,18456.74307,20676.03228,19921.81274,20393.73855,22121.46347,22116.8906,19905.35149,22462.31308,22413.88916,22307.09349,19285.24814,16813.12468,17129.86846,19618.58157,19524.00129,20374.77106,22006.48219,19250.27653,19147.59414,22227.41692,22129.77652,21105.67674,23679.50311,21776.47636,21042.00611,18526.04671,19642.28609,20016.40488,17143.23372,19681.08979,22288.82668,17799.2001,19919.23822,20992.48312,20981.6813,24682.81344,25072.39436,26723.42916,25667.29102,22197.78656,32060.99487,31041.26165,26394.82455,26391.87431,23815.51922
745,26711.10822,11033.13334,14407.97025,13689.02686,14021.00877,13931.61366,14534.6765,13241.26825,13263.6868,13483.70287,13006.66649,11187.51448,11407.6348,13350.44201,13981.97406,14868.24502,11641.77421,13113.97726,12704.74174,13414.48481,13873.42611,14889.89493,13794.49162,14922.5473,12851.95225,14897.22931,15149.74635,12385.53324,15449.97969,16726.4129,18355.80806,18574.75912,19847.04842,17185.37955,18550.52083,16940.76644,18819.85329,21104.43855,20323.43835,20816.26598,22575.18985,22524.61149,20268.28249,22863.33393,22821.43994,22720.80178,19548.53749,17051.21218,17346.96964,19885.52769,19778.44505,20653.78148,22298.67937,19495.31362,19380.45854,22514.40187,22506.17024,21442.75444,24054.79732,22112.43927,21382.77932,18878.3755,19994.01566,20338.54829,17412.67053,20003.49321,22625.40214,18047.25436,20236.79821,21325.82589,21305.51491,25101.94798,25508.0015,27193.64569,26115.8873,22596.70499,32623.34925,31558.43393,26857.07997,26840.67643,24242.83114
746,26687.80137,11218.36298,14653.54878,13919.43189,14278.11204,14172.76722,14786.9082,13455.05998,13473.42462,13720.31323,13210.64948,11333.29465,11572.39778,13541.93356,14203.5512,15094.77357,11809.7541,13309.21691,12887.36612,13614.00336,14077.1059,15104.43188,13987.20039,15120.16843,13021.9994,15114.1014,15416.29085,12568.10582,15665.64577,16976.96468,18613.63342,18899.19294,20195.09816,17441.91201,18832.09659,17192.46322,19091.50921,21414.02952,20641.55632,21132.64523,22905.47872,22843.95657,20538.915,23153.95843,23124.29588,23023.75753,19731.05769,17198.77692,17495.01963,20058.71369,19948.35634,20840.20563,22497.39904,19665.32814,19532.67142,22682.97825,22776.17365,21696.42377,24329.22676,22334.47361,21610.85658,19142.69614,20245.94858,20555.22732,17592.93637,20244.63275,22863.40405,18224.46733,20452.5228,21558.47459,21539.58159,25409.98842,25821.67356,27539.86498,26439.60425,22899.8561,33045.02181,31932.43052,27215.0281,27166.09189,24574.39052
747,26602.0167,11356.94889,14848.45488,14103.4397,14483.07606,14368.35444,14992.27487,13617.10402,13648.53266,13916.63207,13371.12897,11444.92331,11693.03351,13696.85487,14380.02992,15271.33711,11939.74863,13459.94143,13026.58816,13767.04287,14229.58823,15268.61434,14132.42133,15274.32023,13153.36862,15281.78933,15629.15052,12709.46589,15838.06567,17172.55973,18812.02588,19164.81713,20470.61596,17644.54355,19055.43301,17387.33972,19301.81602,21671.94035,20895.60913,21378.68375,23171.41088,23088.20455,20751.99692,23381.497,23351.22155,23260.83422,19853.22158,17306.19084,17596.18014,20178.6113,20065.95108,20969.19811,22627.80029,19780.72801,19632.15138,22790.4969,22979.77999,21885.78141,24532.20408,22496.94578,21777.30423,19348.57759,20431.17922,20708.11869,17726.8068,20424.07301,23030.4097,18356.92317,20610.37147,21731.52064,21714.62391,25641.55223,26068.61031,27809.07718,26689.66084,23126.91828,33375.13562,32219.67303,27488.76098,27412.38875,24833.83056
748,26480.50367,11450.21653,15005.41709,14249.2371,14642.13848,14528.46943,15161.68837,13741.31583,13802.7896,14082.90983,13498.94229,11532.72181,11774.58256,13830.35225,14525.65072,15413.9788,12046.54447,13575.52867,13140.53767,13887.53985,14343.86489,15393.4116,14242.67996,15402.1329,13258.18338,15413.46452,15798.12332,12819.87773,15981.63719,17327.58041,18972.84777,19387.06932,20685.65826,17806.25723,19240.26795,17540.84622,19470.92179,21902.35942,21099.87833,21578.05353,23400.27753,23274.00364,20925.25089,23569.92368,23523.22727,23457.03885,19935.45181,17395.28615,17664.08545,20265.93717,20150.32195,21060.66626,22711.45801,19856.23245,19698.5731,22868.56922,23140.90606,22026.43987,24684.88888,22625.54753,21908.4179,19514.10774,20572.80383,20821.58605,17834.86597,20557.91654,23148.44781,18457.87953,20734.291,21865.39677,21849.33142,25820.15537,26274.65901,28026.28773,26894.03469,23297.59584,33642.5759,32452.04911,27698.72234,27608.03958,25040.37871
749,26346.57045,11535.77265,15143.76129,14369.62097,14783.65502,14656.72834,15297.96509,13856.7853,13916.79196,14218.28207,13605.61,11596.47924,11838.65125,13927.02591,14648.4024,15530.30784,12138.82679,13666.9484,13237.83736,13995.21429,14440.43729,15489.95246,14325.1352,15498.99019,13330.15283,15516.88659,15939.42227,12913.6491,16082.9891,17452.63999,19112.50962,19570.53052,20879.03386,17934.67371,19390.63827,17663.10765,19616.72888,22070.45344,21260.65611,21751.40364,23583.9678,23426.32243,21052.95295,23716.87127,23659.86708,23618.3926,20009.425,17451.19559,17702.07744,20317.63141,20205.2287,21119.41433,22772.62129,19899.17122,19748.14237,22928.97637,23274.21487,22129.63711,24805.07517,22713.63355,22006.2596,19645.96553,20693.14267,20908.51922,17910.62063,20660.90555,23242.64855,18519.29559,20829.95094,21954.2243,21947.49948,25964.2693,26430.73463,28191.53663,27055.83014,23442.78795,33852.46417,32636.70371,27873.80373,27773.62476,25209.56246
750,26222.87345,11619.30954,15273.24473,14485.08623,14922.90082,14774.86938,15423.31477,13965.51804,14021.18777,14341.59872,13706.74225,11656.86495,11901.47111,14013.56026,14759.41164,15636.97029,12221.33733,13749.08358,13332.6498,14096.10149,14535.82144,15577.36987,14407.60918,15586.06496,13396.02422,15608.71459,16070.36179,12996.38855,16173.52986,17568.23145,19239.68831,19742.17693,21062.70776,18055.53163,19530.59403,17781.98517,19751.02462,22223.22043,21414.43542,21913.88287,23754.37213,23572.1775,21171.52724,23851.6302,23789.14936,23767.4015,20078.80637,17505.82663,17736.3313,20365.09001,20255.7282,21175.98245,22836.19163,19937.54491,19791.48185,22983.40251,23394.5344,22226.76617,24910.78441,22795.55976,22101.02398,19769.35283,20809.17536,20992.78582,17983.81171,20756.92974,23329.52152,18575.06673,20918.40515,22041.39261,22038.04267,26096.61837,26570.683,28343.75801,27211.07536,23580.05246,34047.91237,32806.71755,28035.53729,27925.58195,25370.74315
751,26124.34593,11702.83433,15399.55681,14608.04372,15067.51765,14898.11694,15553.60264,14066.88332,14137.96248,14465.63182,13811.94841,11727.91383,11973.2932,14109.11423,14866.55133,15745.17397,12297.96133,13832.29912,13432.3489,14193.09857,14638.83995,15668.78113,14506.10242,15678.58008,13474.74211,15701.40207,16202.10135,13073.28368,16276.92223,17687.75139,19360.2456,19920.77647,21241.87102,18185.40892,19676.90623,17915.13297,19881.44383,22394.90926,21585.76039,22074.6374,23933.34718,23728.88944,21306.15292,23994.62068,23929.43016,23918.82961,20144.06391,17580.32118,17784.93523,20430.5052,20317.93217,21250.16126,22916.08227,19990.83595,19835.28588,23039.39707,23511.05658,22338.88345,25015.58813,22894.81247,22211.65068,19901.61598,20930.39575,21089.17783,18074.35709,20862.38194,23420.10741,18648.87495,21013.77773,22154.73856,22140.7413,26232.53231,26719.15736,28509.38494,27382.04074,23720.35383,34258.33634,32984.91185,28198.14331,28074.70895,25542.88223
752,26045.68335,11782.47006,15519.31976,14715.97312,15196.76179,15016.92377,15682.38686,14159.33493,14248.69067,14576.85855,13909.33981,11795.61868,12043.94676,14197.62879,14972.39949,15848.78401,12379.92927,13912.59259,13515.8162,14284.91818,14728.2972,15757.23518,14578.71123,15770.44819,13551.15719,15796.74116,16324.05608,13161.25664,16385.8326,17797.8714,19482.2763,20095.33635,21400.59437,18302.45463,19821.65851,18037.51342,20009.0374,22558.51567,21748.30961,22227.79336,24101.16334,23880.54376,21432.70961,24133.32543,24065.6255,24061.09804,20206.55934,17643.60795,17833.88787,20499.07963,20369.62732,21315.90853,22982.97037,20046.38323,19880.09768,23099.6674,23618.01975,22445.66207,25130.40304,22988.68023,22308.81707,20032.28322,21042.23024,21177.51867,18158.97021,20969.17674,23517.3791,18717.63153,21108.03881,22247.16817,22240.55286,26367.72922,26866.8375,28663.62946,27533.02359,23860.60521,34462.59315,33161.71481,28359.36926,28224.59632,25707.7832
753,25938.54495,11835.5726,15607.03905,14790.87635,15287.32142,15102.3075,15775.02934,14222.09769,14322.57004,14658.29408,13972.37692,11836.29352,12088.50379,14256.55192,15046.53232,15917.90834,12438.35618,13968.21214,13565.94944,14346.61961,14781.40765,15812.16237,14611.80153,15827.4925,13597.51673,15865.44736,16412.92521,13227.7634,16459.29163,17871.89837,19565.77817,20224.92473,21518.65026,18378.30931,19924.40761,18116.92285,20099.81468,22673.2478,21863.61752,22336.05383,24218.74661,23983.76979,21513.78448,24223.65143,24153.19149,24154.61137,20232.76453,17671.57621,17850.02567,20531.96641,20386.15586,21340.47988,23003.40153,20066.65717,19893.25781,23123.63747,23682.38039,22511.01046,25203.75993,23038.06126,22358.25014,20122.02743,21110.56428,21226.01879,18205.181,21039.12805,23572.81721,18752.40305,21160.67916,22288.00757,22297.0285,26454.36474,26964.54886,28759.94599,27617.35053,23954.78888,34593.69575,33275.35531,28468.66074,28320.34173,25817.40304
754,25742.19948,11834.19063,15631.4308,14815.96127,15315.08002,15119.09487,15787.9957,14229.86505,14323.58773,14692.2528,13969.84523,11822.65103,12077.24506,14260.85002,15049.19544,15915.73754,12433.14227,13972.57424,13566.89065,14347.06058,14774.65809,15795.82879,14599.02249,15806.69505,13581.32632,15869.43158,16442.06746,13226.37891,16444.99295,17879.28115,19557.40305,20259.17966,21576.10814,18382.12817,19934.68636,18118.01197,20110.26652,22692.39102,21888.28895,22353.44326,24240.78033,23986.68423,21506.70766,24211.71963,24138.33507,24151.70591,20180.07244,17641.03377,17793.64318,20482.25518,20342.04587,21288.35652,22942.35404,20005.99928,19833.14272,23058.88301,23664.12506,22493.61311,25166.43099,22998.08169,22323.44503,20122.48418,21095.73937,21199.39241,18176.66891,21025.14605,23523.10868,18721.50446,21121.44203,22249.50478,22261.61846,26432.09915,26950.91654,28744.67249,27583.90833,23944.58159,34570.00789,33248.61842,28461.81935,28290.5375,25814.41606
755,25206.80844,11676.27201,15424.30395,14620.65073,15116.40105,14920.21112,15573.3462,14036.4592,14133.57068,14504.82139,13777.05253,11632.32619,11888.83125,14049.65054,14834.93314,15678.34189,12250.20469,13767.71091,13366.60129,14135.71712,14559.91288,15553.55498,14385.02067,15567.66767,13362.9188,15639.89687,16223.44138,13031.53205,16199.21377,17634.00965,19279.37258,20001.59288,21315.58735,18132.08556,19665.69823,17867.74352,19846.09658,22401.91536,21622.06012,22069.32359,23939.6674,23664.66718,21221.4734,23878.16029,23807.1616,23821.04827,19858.28594,17377.48759,17508.64961,20164.11758,20033.24281,20953.31671,22573.34452,19682.74818,19510.45906,22693.68667,23324.42973,22164.617,24784.8626,22649.66366,21984.6002,19838.17857,20792.74617,20873.39366,17904.63647,20708.5246,23149.32293,18435.57857,20788.13475,21920.34002,21922.99132,26038.04426,26568.53832,28331.79125,27177.14045,23595.78704,34073.47327,32761.24189,28060.57377,27876.88548,25440.07008
756,23881.57508,11147.98918,14703.69802,13937.81713,14414.38953,14231.48583,14844.92273,13379.25609,13487.46972,13824.10416,13138.12228,11058.1751,11307.46721,13364.01607,14129.75734,14914.65795,11667.74068,13101.01788,12721.28443,13458.0659,13864.51988,14797.85471,13703.78818,14823.88087,12704.52721,14893.65934,15465.53214,12413.69945,15439.91198,16818.26365,18380.3241,19105.66135,20360.8315,17313.10896,18774.88354,17056.15888,18969.43179,21416.33588,20690.14547,21099.37905,22899.71788,22611.79277,20287.74508,22808.52193,22744.7047,22755.57573,18941.3115,16591.90586,16710.55041,19233.11159,19116.71346,19985.19611,21518.31268,18778.66331,18602.65838,21641.48914,22269.70803,21161.02822,23644.47485,21607.82124,20979.60265,18952.32364,19847.18984,19901.10892,17084.91276,19739.0113,22063.5271,17588.92721,19830.05087,20932.03318,20915.23561,24859.27019,25389.18037,27057.56805,25954.34141,22533.74127,32563.00199,31285.61973,26819.83292,26619.36706,24287.94917
757,20849.48026,9803.067575,12906.7947,12241.14163,12652.22386,12491.9993,13013.39549,11722.31132,11824.78147,12114.579,11519.03139,9687.031693,9895.596809,11689.62239,12372.18738,13032.60354,10228.1531,11471.87734,11146.11326,11804.21064,12127.80697,12935.13812,12015.6208,12975.08592,11127.23927,13064.99295,13593.26887,10903.99215,13586.96672,14791.64818,16129.02266,16869.43275,17982.63832,15288.70503,16561.13386,15051.54451,16797.79551,18949.94851,18320.37769,18656.87082,20269.5333,19997.37224,17935.95496,20143.62128,20085.91616,20125.58743,16769.47094,14704.24965,14819.57074,16974.65755,16896.78128,17673.74211,19011.64335,16649.89503,16456.75199,19102.50873,19703.83729,18763.51708,20895.23215,19081.78154,18580.2939,16837.64886,17535.28127,17595.27465,15090.98996,17413.54147,19470.42909,15568.11425,17586.7515,18532.67031,18491.29615,22077.5692,22550.48304,23987.59659,23014.89949,20009.76018,28935.36664,27753.59038,23850.23647,23570.01838,21546.75449
758,16700.24611,7914.723434,10385.41433,9864.64282,10188.49642,10056.09996,10452.63964,9417.206661,9491.378462,9717.521769,9256.183025,7772.899474,7935.559896,9361.418031,9918.389116,10422.03757,8229.114354,9207.128313,8956.300058,9500.523869,9720.420094,10374.57436,9674.470412,10421.12524,8949.22737,10515.77913,10990.85995,8818.991582,11000.2386,11967.00965,13010.94917,13748.71674,14648.61777,12466.61389,13484.21163,12266.12046,13771.43608,15508.87695,15020.35663,15256.14064,16604.65871,16372.24422,14668.64567,16468.81384,16421.64318,16487.79272,13784.60885,12093.2097,12202.21964,13897.02127,13852.92524,14504.50146,15585.09899,13713.57318,13516.37332,15647.33174,16194.25335,15444.16022,17140.22308,15637.69101,15280.32451,13895.40129,14366.62789,14429.43234,12362.68145,14240.28265,15933.46735,12801.86149,14501.80447,15228.87711,15179.42517,18249.54505,18646.14259,19791.92281,18966.99323,16554.226,23994.81149,22944.37165,19775.01644,19418.57913,17801.13359
759,12279.22294,5877.809829,7665.811323,7303.145087,7542.189907,7436.328856,7698.860043,6947.202061,6980.098788,7133.816594,6825.946475,5706.121721,5833.505492,6864.625646,7281.660313,7633.017222,6086.589437,6778.18398,6607.255885,7021.967046,7150.50545,7657.839574,7171.509576,7704.037144,6622.523383,7775.847083,8203.970484,6597.434576,8215.062983,8940.278806,9692.574713,10405.06541,11064.83394,9438.89827,10200.3083,9286.567825,10530.40047,11830.14795,11501.84253,11625.65911,12690.00071,12518.52714,11194.14937,12584.16946,12548.60091,12625.63826,10613.84734,9311.490086,9407.129864,10670.41074,10640.73145,11156.73502,11973.3846,10580.37763,10406.2511,12027.94774,12499.85989,11905.15958,13193.87553,12023.64737,11781.12355,10734.74619,11027.10235,11075.33913,9487.641222,10905.01235,12217.45533,9881.34328,11217.632,11727.83585,11693.28661,14187.22506,14512.02787,15378.77281,14678.30706,12900.75265,18810.02508,17906.02018,15468.07454,15073.24132,13855.65519
760,9600.89544,4638.697686,6028.295758,5751.371502,5955.27899,5861.090996,6029.219396,5433.933686,5468.131674,5568.669656,5360.755064,4446.685494,4556.645886,5361.741943,5688.51914,5967.088168,4774.048323,5309.480001,5185.097527,5503.238938,5600.924894,6017.194338,5655.068911,6079.040803,5215.304917,6118.088069,6518.834337,5263.747589,6529.600349,7136.932156,7730.045652,8421.077636,8956.847935,7621.269747,8272.539092,7501.032138,8607.818364,9690.155397,9445.239156,9491.436024,10381.58579,10297.62247,9197.478457,10357.86281,10310.05541,10392.05049,8736.688409,7690.382782,7772.327703,8825.231587,8787.373875,9232.254497,9896.630461,8714.210607,8601.973835,9959.695606,10358.63576,9851.979234,10938.09519,9947.224127,9745.287549,8837.073761,9095.761305,9121.383092,7812.17918,8988.018628,10094.91473,8183.578964,9261.179339,9693.972606,9677.679869,11836.29512,12116.41807,12843.7153,12212.2625,10748.43656,15806.15866,15048.41239,12978.47237,12599.28196,11574.50296
761,8783.914917,4265.564084,5550.721025,5295.136692,5499.062974,5401.4678,5529.303655,4970.016806,5018.540034,5102.800383,4919.336857,4059.482815,4169.215586,4907.781629,5215.909062,5482.825785,4372.131378,4867.889451,4761.493122,5034.816306,5139.455392,5529.463452,5205.371661,5611.027633,4793.854193,5627.662811,6028.760396,4874.519653,6031.060985,6635.446668,7191.818438,7895.087443,8408.183957,7116.598833,7765.058266,7007.644919,8101.740155,9155.082987,8926.998812,8945.992551,9789.247451,9766.05655,8719.09042,9831.110004,9767.117308,9852.055542,8253.566159,7283.372486,7359.890705,8393.581492,8339.51171,8774.689238,9398.686351,8222.204331,8159.138693,9484.310497,9843.85921,9346.216377,10417.35597,9449.903606,9240.628476,8324.308162,8631.45946,8633.784135,7395.901814,8529.95553,9605.391053,7767.292567,8743.978283,9191.033374,9197.012807,11283.63023,11547.47951,12259.76394,11642.68001,10216.96643,15125.14828,14429.7519,12404.70533,12049.24639,11047.37592
762,9699.123667,4709.369462,6155.473339,5870.967896,6095.392248,5981.163027,6128.952239,5505.55432,5554.999966,5669.369487,5428.81222,4493.218943,4616.967693,5424.460248,5791.339456,6086.636939,4837.667899,5385.387433,5275.103766,5565.469893,5691.957192,6120.72324,5759.440269,6213.655998,5294.670012,6232.042958,6666.136929,5363.857734,6647.18864,7339.350053,7959.688833,8725.762633,9291.662842,7846.021071,8555.02065,7727.026746,8914.063686,10077.70209,9816.650441,9865.053667,10786.28285,10756.13858,9599.851058,10823.59495,10756.87113,10845.2603,9069.37529,7980.031362,8065.295322,9223.804226,9156.729764,9633.859444,10316.19875,9017.135947,8949.929653,10432.61677,10810.31112,10243.48318,11448.53862,10369.35026,10130.19478,9123.092955,9498.011661,9482.427122,8130.183255,9382.624393,10574.43064,8519.696567,9577.13373,10078.84661,10110.0618,12371.15449,12645.99249,13440.76594,12788.47469,11199.90873,16586.64031,15813.39095,13583.93951,13223.13918,12126.04924
763,11442.53602,5548.760994,7279.867125,6934.666673,7208.815686,7073.53538,7272.072816,6526.001554,6580.757091,6736.316356,6433.524079,5336.355997,5474.05485,6452.542049,6876.646394,7236.651313,5724.246546,6382.744508,6248.546878,6590.118114,6753.350201,7251.685581,6799.19299,7340.970294,6252.829832,7357.164374,7850.194278,6298.310897,7805.004607,8603.449187,9350.623599,10165.68011,10821.20904,9131.87457,9954.380826,8999.246649,10303.92766,11663.62596,11337.15384,11429.78334,12475.56987,12419.12729,11087.12661,12499.40378,12433.82589,12520.35685,10429.22896,9157.312071,9256.912601,10617.01108,10520.60358,11072.45182,11861.85256,10351.53022,10267.88626,11984.94798,12421.23898,11773.79237,13160.21414,11942.91791,11641.62872,10501.27918,10953.62617,10923.06306,9378.179362,10838.42193,12182.08431,9790.268154,11002.06885,11588.36569,11627.73252,14158.58372,14466.71717,15397.97048,14673.58295,12827.61771,18930.09634,18064.06155,15513.12537,15152.84378,13897.97532
764,13727.60921,6652.07014,8757.931455,8326.860633,8668.196686,8512.360749,8784.921916,7874.829195,7943.397626,8148.268589,7769.007456,6455.447483,6609.738456,7824.385539,8306.470161,8759.343516,6890.779088,7704.038681,7531.155702,7946.509746,8160.246492,8743.763612,8160.409506,8817.395947,7520.829061,8831.424845,9393.120761,7526.078221,9320.312952,10238.5296,11153.00799,12002.89687,12774.5309,10777.35355,11752.097,10627.75726,12059.71769,13668.36425,13260.69605,13406.26087,14604.55747,14507.23894,12959.5698,14606.77636,14540.55313,14621.41861,12124.17014,10635.76164,10745.54006,12356.3741,12229.22115,12865.20516,13796.31422,12015.97635,11918.23651,13912.4731,14429.16755,13690.59406,15296.23378,13916.53538,13535.73683,12234.92695,12776.94057,12736.37063,10943.5083,12667.26876,14185.62128,11379.88944,12788.51313,13484.25076,13520.50678,16371.99003,16728.88745,17827.70629,17010.70317,14846.13376,21795.34687,20835.87226,17886.12832,17540.70416,16084.15817
765,16440.70935,7968.311794,10537.10157,9997.027056,10404.94868,10233.60833,10601.68938,9495.658742,9589.152151,9857.868113,9351.254205,7794.582075,7976.895653,9453.367285,10020.72748,10586.90358,8280.091422,9284.249998,9063.959763,9567.350911,9846.173651,10519.2289,9777.384532,10572.04907,9040.826551,10596.74033,11215.63843,8973.182154,11116.87301,12185.53942,13289.75698,14177.88345,15091.81332,12720.77177,13873.76223,12545.8115,14119.00577,16003.50326,15516.51556,15727.28099,17103.98408,16946.15738,15149.86685,17063.02732,16987.5515,17062.35496,14099.04786,12362.81207,12466.5966,14363.28316,14230.65258,14932.61307,16037.28915,13951.39735,13854.17917,16158.23339,16754.03372,15894.01777,17778.37566,16179.17337,15723.44566,14238.85133,14895.14725,14852.76734,12753.70034,14774.37492,16508.69806,13216.97903,14851.75813,15682.79225,15718.87581,18926.43582,19339.87526,20620.51096,19708.81274,17173.08027,25075.18615,24008.26133,20591.175,20280.24234,18582.47039
766,18901.71396,9177.444849,12162.96975,11525.80158,11993.83805,11799.46489,12260.535,10979.46374,11102.11376,11413.66585,10793.42925,9021.691848,9223.319455,10935.04704,11597.58882,12248.33115,9567.024979,10726.14641,10465.80161,11045.42558,11372.65101,12132.08365,11254.56389,12165.87878,10426.70509,12220.77167,12879.32322,10289.41631,12759.33077,13956.16776,15232.39832,16150.88948,17183.67589,14479.43601,15785.92024,14281.27179,15986.56126,18116.31409,17542.71166,17817.14342,19353.96022,19131.3403,17114.76829,19258.52397,19180.83798,19258.78563,15874.26272,13916.26031,14007.05924,16149.74071,16014.63309,16792.36117,18043.3992,15698.80146,15589.6698,18162.01059,18836.64787,17874.07589,19997.61225,18210.94089,17690.69077,16055.02223,16795.48656,16757.8148,14383.62732,16661.25618,18595.67569,14858.42642,16712.5666,17642.90241,17687.94693,21210.07158,21671.38081,23112.72273,22127.52453,19252.68925,27999.76642,26835.31688,23016.2487,22724.88214,20830.19763
767,20781.63558,10117.24624,13418.21225,12707.96782,13223.43815,13002.24363,13541.22411,12128.27037,12274.58008,12608.95181,11907.73413,9971.698225,10183.43861,12077.81582,12825.35871,13524.07287,10577.38635,11841.39238,11551.57338,12188.35309,12541.3235,13373.06347,12396.0884,13393.32374,11494.88164,13482.8815,14166.48205,11304.09377,14029.77291,15315.07433,16724.56783,17663.0866,18776.42796,15826.39573,17240.65604,15610.65945,17419.09054,19732.90926,19077.92128,19405.88386,21062.0652,20781.50828,18601.36385,20912.39795,20839.9637,20925.96297,17223.26649,15096.25125,15174.63286,17492.11749,17352.50175,18203.0399,19556.84009,17032.85075,16898.03496,19666.2165,20412.39542,19380.62481,21669.6445,19754.04401,19186.63968,17452.6782,18235.64576,18205.00126,15626.87498,18093.00042,20179.12526,16096.49692,18134.75001,19120.73729,19174.74356,22934.28846,23428.17651,24991.1576,23959.55025,20825.58496,30203.48488,28962.71084,24858.02292,24569.32934,22542.71757
768,21897.28723,10684.20006,14185.13446,13422.17928,13964.98193,13732.77436,14327.82667,12831.48146,12975.35845,13348.26976,12593.04575,10543.86369,10774.2668,12789.66792,13571.36939,14308.16313,11182.79166,12535.58864,12218.38417,12902.21247,13270.69323,14141.7812,13085.35473,14157.2974,12150.86922,14235.47811,14947.68799,11923.2635,14793.59717,16128.66289,17620.49219,18569.43036,19732.7094,16647.41284,18117.66788,16421.05771,18271.87736,20687.4607,19992.52469,20353.50782,22072.55125,21755.29535,19483.70963,21890.21599,21819.6599,21896.00794,18026.6622,15798.54609,15878.11186,18289.69019,18147.17895,19011.36843,20437.93374,17818.68839,17661.56877,20545.20048,21342.59113,20270.27721,22650.2197,20655.45043,20067.61482,18290.55797,19089.04218,19059.3371,16368.07687,18955.05956,21109.57477,16827.10553,18980.84226,20016.88731,20043.71612,23949.04173,24458.62491,26093.92127,25033.8554,21765.63823,31489.23383,30203.0403,25932.81549,25657.13644,23537.01667
